index,State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,ALE,Min_ALE,Max_ALE,US_ALE,All_Death,Min_All_Death,Max_All_Death,US_All_Death,CI_Min_All_Death,CI_Max_All_Death,Health_Status,Min_Health_Status,Max_Health_Status,US_Health_Status,CI_Min_Health_Status,CI_Max_Health_Status,Unhealthy_Days,Min_Unhealthy_Days,Max_Unhealthy_Days,US_Unhealthy_Days,CI_Min_Unhealthy_Days,CI_Max_Unhealthy_Days
453,13,139,Hall,Georgia,GA,14,76.0,75.1,79.0,76.5,930.5,752.4,977.6,898.6,897.5,963.5,17.4,11.6,20.6,17.1,12.1,22.6,5.7,5.3,7.3,6,4.6,6.8
454,13,141,Hancock,Georgia,GA,67,73.4,72.8,74.7,76.5,1142.2,957.4,1142.2,898.6,1073.7,1210.8,-1111.1,15.5,32.2,17.1,-1111.1,-1111.1,-1111.1,4.5,9.0,6,-1111.1,-1111.1
455,13,143,Haralson,Georgia,GA,41,73.3,73.3,76.8,76.5,1060.1,909.2,1133.1,898.6,1019.8,1100.4,24.0,12.9,25.5,17.1,15.2,32.7,7.1,4.5,8.5,6,4.5,9.6
456,13,145,Harris,Georgia,GA,39,73.8,74.3,78.1,76.5,900.4,801.0,1014.9,898.6,859.7,941.1,9.9,10.9,26.6,17.1,4.4,15.3,4.8,4.2,8.6,6,3.0,6.6
457,13,147,Hart,Georgia,GA,65,75.3,73.8,76.8,76.5,974.9,869.6,1078.7,898.6,936.5,1013.3,19.5,16.0,29.1,17.1,12.7,26.4,7.0,4.7,8.2,6,4.8,9.1
458,13,149,Heard,Georgia,GA,42,74.3,73.3,77.8,76.5,1042.1,827.1,1110.4,898.6,976.4,1107.8,-1111.1,13.0,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
459,13,151,Henry,Georgia,GA,46,76.0,75.7,79.7,76.5,938.5,728.7,983.1,898.6,907.4,969.6,11.3,8.2,15.9,17.1,7.5,15.0,5.7,4.7,6.9,6,4.4,6.9
460,13,153,Houston,Georgia,GA,15,75.7,74.8,77.3,76.5,977.4,846.5,1011.1,898.6,937.7,1017.2,11.8,10.9,18.5,17.1,8.7,14.8,5.0,5.0,6.9,6,3.8,6.1
461,13,155,Irwin,Georgia,GA,76,73.0,72.2,75.5,76.5,1044.6,992.4,1133.0,898.6,983.1,1106.2,16.0,17.4,31.8,17.1,7.7,24.3,4.7,5.3,8.8,6,2.4,7.0
462,13,157,Jackson,Georgia,GA,32,74.0,73.4,77.9,76.5,1039.9,824.0,1076.8,898.6,993.7,1086.1,20.2,9.1,27.7,17.1,15.2,25.3,6.5,5.5,8.6,6,4.6,8.4
463,13,159,Jasper,Georgia,GA,42,74.6,73.3,77.8,76.5,1028.7,827.1,1110.4,898.6,965.1,1092.4,-1111.1,13.0,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
464,13,161,Jeff Davis,Georgia,GA,69,72.9,72.3,74.8,76.5,1172.0,988.3,1172.0,898.6,1108.9,1235.1,22.3,18.9,38.5,17.1,13.0,31.6,7.1,5.3,10.4,6,4.5,9.8
465,13,163,Jefferson,Georgia,GA,68,73.4,72.5,74.7,76.5,1146.0,1014.6,1216.2,898.6,1096.8,1195.2,16.7,18.5,33.0,17.1,9.9,23.6,5.2,5.0,9.3,6,3.1,7.2
466,13,165,Jenkins,Georgia,GA,67,72.8,72.8,74.7,76.5,1117.9,957.4,1142.2,898.6,1048.0,1187.9,-1111.1,15.5,32.2,17.1,-1111.1,-1111.1,-1111.1,4.5,9.0,6,-1111.1,-1111.1
467,13,167,Johnson,Georgia,GA,76,74.0,72.2,75.5,76.5,1002.3,992.4,1133.0,898.6,939.6,1065.1,17.5,17.4,31.8,17.1,9.8,25.2,5.7,5.3,8.8,6,3.6,7.7
468,13,169,Jones,Georgia,GA,39,75.8,74.3,78.1,76.5,904.0,801.0,1014.9,898.6,861.2,946.9,17.3,10.9,26.6,17.1,8.2,26.3,-1111.1,4.2,8.6,6,-1111.1,-1111.1
469,13,171,Lamar,Georgia,GA,41,74.7,73.3,76.8,76.5,1023.2,909.2,1133.1,898.6,971.9,1074.5,-1111.1,12.9,25.5,17.1,-1111.1,-1111.1,-1111.1,4.5,8.5,6,-1111.1,-1111.1
470,13,173,Lanier,Georgia,GA,69,73.1,72.3,74.8,76.5,1094.9,988.3,1172.0,898.6,1010.5,1179.3,-1111.1,18.9,38.5,17.1,-1111.1,-1111.1,-1111.1,5.3,10.4,6,-1111.1,-1111.1
471,13,175,Laurens,Georgia,GA,52,74.5,71.6,75.4,76.5,979.7,950.0,1196.0,898.6,940.1,1019.4,19.7,19.7,31.8,17.1,16.2,23.3,5.6,5.8,9.5,6,4.6,6.5
472,13,177,Lee,Georgia,GA,39,74.8,74.3,78.1,76.5,809.3,801.0,1014.9,898.6,758.1,860.4,10.3,10.9,26.6,17.1,5.8,14.9,5.7,4.2,8.6,6,3.7,7.7
473,13,179,Liberty,Georgia,GA,23,74.1,73.7,77.3,76.5,1064.2,855.1,1103.9,898.6,1001.2,1127.2,12.8,13.7,24.0,17.1,8.7,16.9,6.8,4.8,7.7,6,5.3,8.2
474,13,181,Lincoln,Georgia,GA,42,73.8,73.3,77.8,76.5,1113.4,827.1,1110.4,898.6,1039.5,1187.3,-1111.1,13.0,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
475,13,183,Long,Georgia,GA,67,73.5,72.8,74.7,76.5,1074.3,957.4,1142.2,898.6,978.7,1169.9,17.4,15.5,32.2,17.1,7.5,27.4,5.1,4.5,9.0,6,2.9,7.2
476,13,185,Lowndes,Georgia,GA,8,74.4,72.2,75.6,76.5,1028.9,911.7,1136.1,898.6,994.7,1063.1,13.4,16.5,29.4,17.1,10.5,16.4,5.5,5.5,8.7,6,4.5,6.4
477,13,187,Lumpkin,Georgia,GA,39,76.2,74.3,78.1,76.5,962.7,801.0,1014.9,898.6,914.1,1011.3,14.2,10.9,26.6,17.1,8.3,20.1,5.4,4.2,8.6,6,3.4,7.3
478,13,189,McDuffie,Georgia,GA,69,72.3,72.3,74.8,76.5,1157.6,988.3,1172.0,898.6,1110.3,1204.9,22.0,18.9,38.5,17.1,13.4,30.5,7.6,5.3,10.4,6,5.1,10.0
479,13,191,McIntosh,Georgia,GA,67,73.5,72.8,74.7,76.5,1031.9,957.4,1142.2,898.6,967.8,1096.0,23.3,15.5,32.2,17.1,14.2,32.3,7.6,4.5,9.0,6,4.8,10.3
480,13,193,Macon,Georgia,GA,68,73.2,72.5,74.7,76.5,1118.6,1014.6,1216.2,898.6,1063.2,1174.0,19.2,18.5,33.0,17.1,10.1,28.2,7.4,5.0,9.3,6,4.7,10.0
481,13,195,Madison,Georgia,GA,41,75.0,73.3,76.8,76.5,1008.9,909.2,1133.1,898.6,966.2,1051.5,17.9,12.9,25.5,17.1,11.5,24.3,7.2,4.5,8.5,6,5.2,9.2
482,13,197,Marion,Georgia,GA,66,73.8,71.9,77.0,76.5,1155.5,868.3,1244.2,898.6,1070.3,1240.6,-1111.1,14.0,33.7,17.1,-1111.1,-1111.1,-1111.1,4.0,8.5,6,-1111.1,-1111.1
483,13,199,Meriwether,Georgia,GA,69,73.4,72.3,74.8,76.5,1069.4,988.3,1172.0,898.6,1027.7,1111.0,-1111.1,18.9,38.5,17.1,-1111.1,-1111.1,-1111.1,5.3,10.4,6,-1111.1,-1111.1
484,13,201,Miller,Georgia,GA,75,75.1,72.1,76.4,76.5,945.7,908.9,1153.6,898.6,877.7,1013.8,12.7,18.5,33.0,17.1,3.2,22.1,-1111.1,4.2,9.4,6,-1111.1,-1111.1
485,13,205,Mitchell,Georgia,GA,69,72.9,72.3,74.8,76.5,1076.9,988.3,1172.0,898.6,1033.5,1120.4,29.3,18.9,38.5,17.1,19.9,38.7,7.6,5.3,10.4,6,5.0,10.3
486,13,207,Monroe,Georgia,GA,42,73.3,73.3,77.8,76.5,1057.9,827.1,1110.4,898.6,1010.1,1105.7,-1111.1,13.0,29.3,17.1,-1111.1,-1111.1,6.6,4.7,8.2,6,4.2,9.1
487,13,209,Montgomery,Georgia,GA,68,74.0,72.5,74.7,76.5,1031.9,1014.6,1216.2,898.6,954.9,1109.0,-1111.1,18.5,33.0,17.1,-1111.1,-1111.1,-1111.1,5.0,9.3,6,-1111.1,-1111.1
488,13,211,Morgan,Georgia,GA,42,77.1,73.3,77.8,76.5,937.0,827.1,1110.4,898.6,888.1,985.9,5.4,13.0,29.3,17.1,1.8,8.9,4.6,4.7,8.2,6,3.0,6.2
489,13,213,Murray,Georgia,GA,29,74.4,74.5,78.0,76.5,962.9,794.8,1008.8,898.6,907.2,1018.5,27.7,11.7,22.8,17.1,20.1,35.4,9.0,4.0,8.8,6,6.5,11.5
490,13,215,Muscogee,Georgia,GA,7,73.8,72.7,78.5,76.5,1071.7,782.1,1107.4,898.6,1043.2,1100.2,17.7,15.5,25.1,17.1,14.7,20.8,6.1,5.4,7.4,6,5.2,7.0
491,13,217,Newton,Georgia,GA,23,74.9,73.7,77.3,76.5,977.0,855.1,1103.9,898.6,938.8,1015.3,17.8,13.7,24.0,17.1,11.8,23.8,7.1,4.8,7.7,6,5.1,9.1
492,13,219,Oconee,Georgia,GA,38,77.1,75.9,80.1,76.5,801.6,715.5,932.9,898.6,760.5,842.8,6.8,7.6,21.3,17.1,2.1,11.6,2.9,3.9,6.4,6,1.8,4.0
493,13,221,Oglethorpe,Georgia,GA,41,75.5,73.3,76.8,76.5,919.0,909.2,1133.1,898.6,864.0,974.0,17.0,12.9,25.5,17.1,7.8,26.2,6.0,4.5,8.5,6,3.3,8.8
494,13,223,Paulding,Georgia,GA,46,75.9,75.7,79.7,76.5,983.1,728.7,983.1,898.6,939.0,1027.1,14.2,8.2,15.9,17.1,9.7,18.7,7.0,4.7,6.9,6,5.4,8.7
495,13,225,Peach,Georgia,GA,69,72.8,72.3,74.8,76.5,1090.5,988.3,1172.0,898.6,1041.9,1139.1,21.8,18.9,38.5,17.1,13.2,30.4,7.6,5.3,10.4,6,4.8,10.5
496,13,227,Pickens,Georgia,GA,39,76.4,74.3,78.1,76.5,946.3,801.0,1014.9,898.6,903.9,988.7,15.9,10.9,26.6,17.1,10.0,21.9,5.9,4.2,8.6,6,4.0,7.8
497,13,229,Pierce,Georgia,GA,69,73.3,72.3,74.8,76.5,1092.9,988.3,1172.0,898.6,1038.7,1147.0,27.3,18.9,38.5,17.1,18.1,36.6,7.5,5.3,10.4,6,4.5,10.4
498,13,231,Pike,Georgia,GA,39,74.7,74.3,78.1,76.5,1009.5,801.0,1014.9,898.6,950.9,1068.1,-1111.1,10.9,26.6,17.1,-1111.1,-1111.1,-1111.1,4.2,8.6,6,-1111.1,-1111.1
499,13,233,Polk,Georgia,GA,32,73.3,73.4,77.9,76.5,1098.7,824.0,1076.8,898.6,1052.5,1144.9,24.2,9.1,27.7,17.1,14.9,33.5,6.7,5.5,8.6,6,4.3,9.1
500,13,235,Pulaski,Georgia,GA,76,74.5,72.2,75.5,76.5,1093.6,992.4,1133.0,898.6,1028.5,1158.6,15.0,17.4,31.8,17.1,9.2,20.8,6.9,5.3,8.8,6,5.0,8.7
501,13,237,Putnam,Georgia,GA,41,74.6,73.3,76.8,76.5,951.2,909.2,1133.1,898.6,903.9,998.6,17.7,12.9,25.5,17.1,8.9,26.5,7.0,4.5,8.5,6,4.3,9.8
502,13,239,Quitman,Georgia,GA,70,72.3,73.3,77.0,76.5,1024.6,914.4,1058.1,898.6,907.0,1142.1,-1111.1,17.6,32.4,17.1,-1111.1,-1111.1,-1111.1,5.0,9.0,6,-1111.1,-1111.1
503,13,241,Rabun,Georgia,GA,60,76.9,74.9,78.7,76.5,901.9,778.3,1061.0,898.6,857.4,946.3,21.5,10.5,27.0,17.1,12.0,31.0,7.5,4.6,7.7,6,4.5,10.5
504,13,243,Randolph,Georgia,GA,75,72.3,72.1,76.4,76.5,1222.1,908.9,1153.6,898.6,1149.4,1294.7,-1111.1,18.5,33.0,17.1,-1111.1,-1111.1,-1111.1,4.2,9.4,6,-1111.1,-1111.1
505,13,245,Richmond,Georgia,GA,7,72.7,72.7,78.5,76.5,1129.7,782.1,1107.4,898.6,1100.5,1158.9,18.0,15.5,25.1,17.1,15.3,20.8,6.4,5.4,7.4,6,5.5,7.2
506,13,247,Rockdale,Georgia,GA,46,76.4,75.7,79.7,76.5,951.0,728.7,983.1,898.6,913.0,989.0,13.9,8.2,15.9,17.1,7.9,19.9,4.9,4.7,6.9,6,3.0,6.8
507,13,249,Schley,Georgia,GA,42,73.8,73.3,77.8,76.5,1176.0,827.1,1110.4,898.6,1058.2,1293.8,-1111.1,13.0,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
508,13,251,Screven,Georgia,GA,67,72.8,72.8,74.7,76.5,1048.5,957.4,1142.2,898.6,998.6,1098.4,25.0,15.5,32.2,17.1,15.1,34.9,5.7,4.5,9.0,6,3.0,8.4
509,13,253,Seminole,Georgia,GA,76,73.6,72.2,75.5,76.5,1040.8,992.4,1133.0,898.6,977.8,1103.8,-1111.1,17.4,31.8,17.1,-1111.1,-1111.1,6.5,5.3,8.8,6,3.8,9.2
510,13,255,Spalding,Georgia,GA,23,73.5,73.7,77.3,76.5,1103.9,855.1,1103.9,898.6,1064.8,1143.1,16.7,13.7,24.0,17.1,9.9,23.6,6.4,4.8,7.7,6,4.6,8.2
511,13,257,Stephens,Georgia,GA,50,74.3,73.4,76.9,76.5,1045.9,879.5,1101.8,898.6,993.8,1098.0,28.1,17.5,29.5,17.1,19.1,37.0,6.8,5.5,8.7,6,4.5,9.1
512,13,259,Stewart,Georgia,GA,74,72.3,73.3,76.9,76.5,1039.8,854.9,1097.1,898.6,961.6,1118.0,-1111.1,10.8,33.7,17.1,-1111.1,-1111.1,-1111.1,3.0,11.3,6,-1111.1,-1111.1
513,13,261,Sumter,Georgia,GA,52,74.1,71.6,75.4,76.5,1002.7,950.0,1196.0,898.6,955.0,1050.3,16.3,19.7,31.8,17.1,10.0,22.6,5.8,5.8,9.5,6,4.0,7.6
514,13,263,Talbot,Georgia,GA,66,72.9,71.9,77.0,76.5,1236.2,868.3,1244.2,898.6,1152.1,1320.2,-1111.1,14.0,33.7,17.1,-1111.1,-1111.1,-1111.1,4.0,8.5,6,-1111.1,-1111.1
515,13,265,Taliaferro,Georgia,GA,74,73.4,73.3,76.9,76.5,973.8,854.9,1097.1,898.6,852.3,1095.3,-1111.1,10.8,33.7,17.1,-1111.1,-1111.1,-1111.1,3.0,11.3,6,-1111.1,-1111.1
516,13,267,Tattnall,Georgia,GA,44,73.5,73.4,75.4,76.5,1078.4,916.4,1138.6,898.6,1032.4,1124.4,21.3,14.9,32.2,17.1,13.8,28.8,7.8,5.4,10.0,6,5.3,10.4
517,13,269,Taylor,Georgia,GA,67,72.9,72.8,74.7,76.5,1111.9,957.4,1142.2,898.6,1043.0,1180.7,-1111.1,15.5,32.2,17.1,-1111.1,-1111.1,-1111.1,4.5,9.0,6,-1111.1,-1111.1
518,13,271,Telfair,Georgia,GA,76,72.8,72.2,75.5,76.5,1196.5,992.4,1133.0,898.6,1137.8,1255.2,32.2,17.4,31.8,17.1,24.4,40.0,7.9,5.3,8.8,6,5.9,9.8
519,13,273,Terrell,Georgia,GA,68,73.8,72.5,74.7,76.5,1111.2,1014.6,1216.2,898.6,1050.2,1172.3,-1111.1,18.5,33.0,17.1,-1111.1,-1111.1,7.4,5.0,9.3,6,4.5,10.3
520,13,275,Thomas,Georgia,GA,53,73.0,71.4,75.7,76.5,1033.7,936.2,1241.2,898.6,992.4,1075.1,22.3,14.9,37.0,17.1,16.4,28.1,5.9,5.4,10.9,6,4.5,7.3
521,13,277,Tift,Georgia,GA,53,74.7,71.4,75.7,76.5,968.7,936.2,1241.2,898.6,923.3,1014.2,22.2,14.9,37.0,17.1,15.9,28.5,6.5,5.4,10.9,6,4.6,8.4
522,13,279,Toombs,Georgia,GA,53,72.7,71.4,75.7,76.5,1104.0,936.2,1241.2,898.6,1046.6,1161.4,24.5,14.9,37.0,17.1,17.5,31.5,6.2,5.4,10.9,6,4.4,7.9
523,13,281,Towns,Georgia,GA,60,76.9,74.9,78.7,76.5,778.3,778.3,1061.0,898.6,730.3,826.3,-1111.1,10.5,27.0,17.1,-1111.1,-1111.1,5.8,4.6,7.7,6,2.8,8.8
524,13,283,Treutlen,Georgia,GA,76,74.0,72.2,75.5,76.5,1083.9,992.4,1133.0,898.6,1006.5,1161.2,-1111.1,17.4,31.8,17.1,-1111.1,-1111.1,5.8,5.3,8.8,6,3.5,8.2
525,13,285,Troup,Georgia,GA,23,72.5,73.7,77.3,76.5,1115.3,855.1,1103.9,898.6,1077.1,1153.5,12.8,13.7,24.0,17.1,7.6,17.9,5.4,4.8,7.7,6,3.6,7.2
526,13,287,Turner,Georgia,GA,68,73.8,72.5,74.7,76.5,1146.6,1014.6,1216.2,898.6,1078.1,1215.1,-1111.1,18.5,33.0,17.1,-1111.1,-1111.1,-1111.1,5.0,9.3,6,-1111.1,-1111.1
527,13,289,Twiggs,Georgia,GA,68,73.9,72.5,74.7,76.5,1144.6,1014.6,1216.2,898.6,1074.6,1214.7,-1111.1,18.5,33.0,17.1,-1111.1,-1111.1,-1111.1,5.0,9.3,6,-1111.1,-1111.1
528,13,291,Union,Georgia,GA,65,76.9,73.8,76.8,76.5,836.5,869.6,1078.7,898.6,798.6,874.4,24.4,16.0,29.1,17.1,14.5,34.3,6.4,4.7,8.2,6,3.9,8.9
529,13,293,Upson,Georgia,GA,50,73.5,73.4,76.9,76.5,1139.3,879.5,1101.8,898.6,1086.6,1192.0,-1111.1,17.5,29.5,17.1,-1111.1,-1111.1,-1111.1,5.5,8.7,6,-1111.1,-1111.1
530,13,295,Walker,Georgia,GA,19,74.1,74.9,79.3,76.5,1088.5,742.3,1003.6,898.6,1052.3,1124.7,19.8,9.6,24.2,17.1,14.7,24.8,5.5,4.9,7.5,6,4.1,6.9
531,13,297,Walton,Georgia,GA,20,75.9,74.7,78.7,76.5,948.7,800.0,1009.0,898.6,910.8,986.7,17.0,12.0,21.2,17.1,12.5,21.6,6.9,5.4,6.9,6,5.4,8.3
532,13,299,Ware,Georgia,GA,36,73.8,71.6,75.4,76.5,1031.6,922.9,1158.2,898.6,987.6,1075.7,26.9,19.2,27.7,17.1,20.3,33.5,7.5,5.6,8.2,6,5.7,9.4
533,13,301,Warren,Georgia,GA,75,73.4,72.1,76.4,76.5,1058.4,908.9,1153.6,898.6,984.7,1132.0,-1111.1,18.5,33.0,17.1,-1111.1,-1111.1,-1111.1,4.2,9.4,6,-1111.1,-1111.1
534,13,303,Washington,Georgia,GA,68,73.4,72.5,74.7,76.5,1023.7,1014.6,1216.2,898.6,980.4,1067.0,19.2,18.5,33.0,17.1,10.5,27.9,5.4,5.0,9.3,6,2.6,8.2
535,13,305,Wayne,Georgia,GA,51,74.1,72.3,77.3,76.5,1082.8,780.2,1108.1,898.6,1022.9,1142.8,18.7,18.3,31.7,17.1,12.9,24.5,5.5,5.5,8.0,6,3.7,7.3
536,13,307,Webster,Georgia,GA,42,73.8,73.3,77.8,76.5,1012.4,827.1,1110.4,898.6,888.5,1136.2,-1111.1,13.0,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
537,13,309,Wheeler,Georgia,GA,75,72.9,72.1,76.4,76.5,939.2,908.9,1153.6,898.6,863.2,1015.3,-1111.1,18.5,33.0,17.1,-1111.1,-1111.1,4.2,4.2,9.4,6,2.2,6.2
538,13,311,White,Georgia,GA,60,76.2,74.9,78.7,76.5,872.5,778.3,1061.0,898.6,831.0,914.0,10.0,10.5,27.0,17.1,5.0,15.1,6.1,4.6,7.7,6,3.9,8.3
539,13,313,Whitfield,Georgia,GA,20,75.3,74.7,78.7,76.5,994.2,800.0,1009.0,898.6,961.1,1027.3,25.3,12.0,21.2,17.1,20.0,30.6,6.9,5.4,6.9,6,5.5,8.2
540,13,315,Wilcox,Georgia,GA,75,72.5,72.1,76.4,76.5,989.2,908.9,1153.6,898.6,924.3,1054.1,-1111.1,18.5,33.0,17.1,-1111.1,-1111.1,5.9,4.2,9.4,6,3.5,8.2
541,13,317,Wilkes,Georgia,GA,71,72.3,73.1,76.2,76.5,1037.8,937.7,1087.4,898.6,982.6,1093.0,14.9,18.4,35.9,17.1,6.0,23.8,-1111.1,4.7,9.0,6,-1111.1,-1111.1
542,13,319,Wilkinson,Georgia,GA,42,73.9,73.3,77.8,76.5,1089.3,827.1,1110.4,898.6,1023.4,1155.3,-1111.1,13.0,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
543,13,321,Worth,Georgia,GA,69,73.8,72.3,74.8,76.5,966.4,988.3,1172.0,898.6,923.3,1009.5,31.4,18.9,38.5,17.1,22.3,40.6,8.4,5.3,10.4,6,5.7,11.1
544,15,1,Hawaii,Hawaii,HI,6,77.3,73.5,77.3,76.5,752.9,829.9,1032.7,898.6,728.7,777.0,15.2,12.7,21.7,17.1,14.2,16.2,5.0,5.2,7.6,6,4.7,5.3
545,15,3,Honolulu,Hawaii,HI,2,80.5,77.4,80.3,76.5,628.9,641.6,841.1,898.6,619.8,637.9,12.5,9.6,13.9,17.1,11.9,13.2,4.1,4.8,6.3,6,3.9,4.3
546,15,5,Kalawao,Hawaii,HI,37,80.4,75.8,81.1,76.5,1823.4,583.7,982.2,898.6,1165.8,2717.7,-1111.1,2.2,17.1,17.1,-1111.1,-1111.1,-1111.1,2.7,8.2,6,-1111.1,-1111.1
547,15,7,Kauai,Hawaii,HI,18,79.7,76.1,79.2,76.5,661.6,758.4,934.4,898.6,633.9,689.2,13.4,11.8,19.8,17.1,12.0,14.9,4.5,5.1,7.2,6,4.1,4.9
548,15,9,Maui,Hawaii,HI,12,80.4,76.2,79.8,76.5,646.6,693.0,923.0,898.6,621.3,672.0,12.0,7.9,14.3,17.1,11.0,13.0,4.6,4.4,6.4,6,4.3,5.0
549,16,1,Ada,Idaho,ID,10,79.2,77.2,79.7,76.5,750.2,730.4,858.9,898.6,730.6,769.7,9.6,9.6,16.9,17.1,8.7,10.6,5.5,4.9,6.6,6,5.2,5.9
550,16,3,Adams,Idaho,ID,80,77.3,75.8,80.8,76.5,794.9,611.2,988.8,898.6,705.6,884.1,16.1,6.4,23.1,17.1,9.6,22.6,4.5,3.4,7.4,6,3.0,6.1
551,16,5,Bannock,Idaho,ID,20,77.0,74.7,78.7,76.5,905.3,800.0,1009.0,898.6,872.5,938.2,13.1,12.0,21.2,17.1,11.6,14.6,6.3,5.4,6.9,6,5.8,6.8
552,16,7,Bear Lake,Idaho,ID,40,77.8,76.1,78.9,76.5,878.4,726.1,934.1,898.6,809.8,947.1,15.0,9.0,21.7,17.1,10.3,19.7,6.6,4.0,6.8,6,5.0,8.3
553,16,9,Benewah,Idaho,ID,42,74.9,73.3,77.8,76.5,961.5,827.1,1110.4,898.6,899.2,1023.8,16.1,13.0,29.3,17.1,11.5,20.7,7.1,4.7,8.2,6,5.7,8.6
554,16,11,Bingham,Idaho,ID,33,77.2,74.0,77.3,76.5,823.4,836.7,1050.9,898.6,780.5,866.3,13.4,13.4,24.7,17.1,11.3,15.5,5.7,5.2,7.3,6,5.1,6.3
555,16,13,Blaine,Idaho,ID,37,80.8,75.8,81.1,76.5,615.4,583.7,982.2,898.6,567.8,662.9,7.4,2.2,17.1,17.1,4.8,10.0,4.5,2.7,8.2,6,3.6,5.3
556,16,15,Boise,Idaho,ID,80,80.8,75.8,80.8,76.5,645.7,611.2,988.8,898.6,569.3,722.2,20.1,6.4,23.1,17.1,12.3,28.0,5.8,3.4,7.4,6,3.8,7.7
557,16,17,Bonner,Idaho,ID,33,77.3,74.0,77.3,76.5,847.5,836.7,1050.9,898.6,805.6,889.3,14.9,13.4,24.7,17.1,12.6,17.2,6.3,5.2,7.3,6,5.6,7.0
558,16,19,Bonneville,Idaho,ID,20,77.6,74.7,78.7,76.5,847.1,800.0,1009.0,898.6,816.5,877.7,12.4,12.0,21.2,17.1,11.0,13.8,5.5,5.4,6.9,6,5.1,5.9
559,16,21,Boundary,Idaho,ID,42,77.3,73.3,77.8,76.5,851.6,827.1,1110.4,898.6,792.6,910.6,12.1,13.0,29.3,17.1,8.5,15.7,6.1,4.7,8.2,6,4.9,7.3
560,16,23,Butte,Idaho,ID,80,76.8,75.8,80.8,76.5,932.7,611.2,988.8,898.6,825.1,1040.2,16.0,6.4,23.1,17.1,8.7,23.3,6.4,3.4,7.4,6,4.2,8.6
561,16,25,Camas,Idaho,ID,78,80.8,75.7,80.8,76.5,494.6,565.5,1036.9,898.6,364.8,655.8,-1111.1,4.0,21.2,17.1,-1111.1,-1111.1,-1111.1,3.2,7.5,6,-1111.1,-1111.1
562,16,27,Canyon,Idaho,ID,6,77.6,73.5,77.3,76.5,774.6,829.9,1032.7,898.6,746.9,802.4,15.4,12.7,21.7,17.1,13.9,16.8,6.3,5.2,7.6,6,5.9,6.8
563,16,29,Caribou,Idaho,ID,78,77.0,75.7,80.8,76.5,794.4,565.5,1036.9,898.6,730.3,858.6,17.0,4.0,21.2,17.1,12.0,21.9,5.5,3.2,7.5,6,4.3,6.7
564,16,31,Cassia,Idaho,ID,42,76.6,73.3,77.8,76.5,795.4,827.1,1110.4,898.6,757.2,833.6,16.7,13.0,29.3,17.1,13.5,19.9,6.0,4.7,8.2,6,5.1,6.8
565,16,33,Clark,Idaho,ID,78,76.8,75.7,80.8,76.5,1036.9,565.5,1036.9,898.6,775.7,1357.8,-1111.1,4.0,21.2,17.1,-1111.1,-1111.1,-1111.1,3.2,7.5,6,-1111.1,-1111.1
566,16,35,Clearwater,Idaho,ID,80,79.1,75.8,80.8,76.5,868.3,611.2,988.8,898.6,810.4,926.3,21.0,6.4,23.1,17.1,16.9,25.1,6.8,3.4,7.4,6,5.7,7.9
567,16,37,Custer,Idaho,ID,80,80.8,75.8,80.8,76.5,782.6,611.2,988.8,898.6,700.4,864.7,14.1,6.4,23.1,17.1,8.8,19.3,6.4,3.4,7.4,6,4.5,8.3
568,16,39,Elmore,Idaho,ID,39,77.3,74.3,78.1,76.5,876.5,801.0,1014.9,898.6,829.7,923.2,15.7,10.9,26.6,17.1,11.6,19.9,7.0,4.2,8.6,6,5.7,8.3
569,16,41,Franklin,Idaho,ID,39,77.8,74.3,78.1,76.5,825.4,801.0,1014.9,898.6,771.1,879.8,14.6,10.9,26.6,17.1,10.7,18.5,5.3,4.2,8.6,6,4.3,6.4
570,16,43,Fremont,Idaho,ID,83,77.6,75.3,78.2,76.5,814.1,714.9,1192.1,898.6,759.7,868.5,19.9,6.0,36.6,17.1,14.9,24.9,6.7,4.6,9.3,6,5.3,8.0
571,16,45,Gem,Idaho,ID,43,77.3,74.8,77.6,76.5,880.5,823.7,1017.6,898.6,836.9,924.0,18.6,14.8,31.2,17.1,14.5,22.6,6.0,4.8,8.4,6,4.9,7.1
572,16,47,Gooding,Idaho,ID,43,77.9,74.8,77.6,76.5,825.2,823.7,1017.6,898.6,780.9,869.5,15.7,14.8,31.2,17.1,12.1,19.3,6.2,4.8,8.4,6,5.1,7.3
573,16,49,Idaho,Idaho,ID,84,76.8,75.9,78.8,76.5,795.5,702.9,929.2,898.6,754.9,836.0,16.6,9.7,19.1,17.1,13.7,19.4,4.9,3.1,6.4,6,4.3,5.6
574,16,51,Jefferson,Idaho,ID,39,77.6,74.3,78.1,76.5,838.7,801.0,1014.9,898.6,790.3,887.0,10.2,10.9,26.6,17.1,7.7,12.7,5.1,4.2,8.6,6,4.3,5.9
